PID,YearBuilt,YearRemodel,VeneerExterior,BsmtFinTp,BsmtFinSqft,BsmtUnfinSqft,HeatingQC,FstFlrSqft,SecFlrSqft,AbvGrndLiving,FullBathBsmt,HalfBathHouse,FullBathHouse,BdrmAbvGrnd,RmAbvGrnd,Fireplaces,GarageTp,GarageCars,GarageArea,WdDckSqft,OpenPrchSqft,SalePrice,LotArea,LotShape,BldgTp,OverallQuality,OverallCondition
906201030,1985,1985,336,0,0,741,1,977,755,1732,0,1,2,3,7,1,3,2,476,192,46,178000,9206,1,1,6,5
906201120,1987,1987,177,1,1433,0,3,1433,0,1433,1,1,1,1,4,2,3,2,528,0,278,270000,11980,1,1,7,5
906223090,1993,1994,246,1,750,300,3,1062,887,1949,1,1,2,3,8,1,3,2,574,156,90,236000,9938,1,1,7,5
906225210,1992,1992,0,1,747,189,3,996,0,996,1,0,1,2,5,0,3,2,564,120,0,147000,9069,1,1,6,6
906378100,2008,2008,72,0,0,1694,3,1694,0,1694,0,0,2,3,7,0,3,3,776,160,33,245350,10475,0,1,8,5
906425045,1900,1993,0,0,0,676,1,831,614,1445,0,0,2,3,6,0,1,2,484,0,59,138500,14235,0,1,6,8
906477110,1971,1971,80,1,504,506,2,1052,0,1052,1,0,1,3,6,0,3,2,440,0,0,155000,8816,1,1,6,7
907125090,1996,1996,0,1,870,0,2,965,0,965,1,0,1,2,4,0,3,2,580,71,0,159000,11105,1,1,5,5
907180050,1997,1998,0,1,353,525,3,892,800,1692,0,1,2,3,8,1,3,2,513,0,39,191000,9337,0,1,7,5
907185060,1998,1998,116,1,505,299,3,804,878,1682,0,1,2,3,7,0,3,2,523,0,77,200500,8750,1,1,6,5
907200280,1977,2004,0,1,198,140,3,1026,0,1026,1,1,1,3,5,0,3,1,308,316,85,150000,15240,0,1,5,8
907200290,1977,1977,153,1,378,311,3,689,703,1392,0,1,1,3,6,0,3,1,299,0,36,161750,10900,0,1,6,7
907200340,1976,1976,0,1,182,0,1,894,0,894,1,0,1,3,5,0,3,1,308,365,0,128200,10650,1,1,5,6
907203070,1972,1972,0,1,480,396,1,876,0,876,1,0,1,3,5,0,1,2,484,0,0,127000,7480,1,1,5,6
907250030,2003,2003,320,1,1682,296,3,1978,0,1978,1,1,2,3,8,1,3,3,850,188,25,318000,10389,1,1,8,5
907252120,2001,2002,479,1,1358,223,3,1601,0,1601,1,0,2,3,6,1,3,2,670,180,0,272000,11423,1,1,8,5
907262050,2003,2003,223,1,483,458,3,941,888,1829,1,1,2,3,7,1,3,2,613,192,39,237000,9548,0,1,7,6
907280040,1997,1997,0,0,0,1040,3,1044,1054,2098,0,1,2,4,9,1,3,2,621,331,38,240000,9375,1,1,7,5
907290040,1998,1998,442,0,0,1649,3,1661,0,1661,0,0,2,3,6,0,3,2,598,0,34,224900,12137,0,1,7,5
907290170,2003,2003,170,1,672,176,3,848,0,848,1,0,1,1,4,0,3,2,420,140,0,143750,4435,1,0,6,5
907290240,2004,2004,169,1,662,186,3,848,0,848,1,0,1,1,3,0,3,2,420,160,0,143000,4426,1,0,6,5
907401090,2003,2003,171,1,370,315,3,1668,0,1668,1,0,2,3,8,1,3,2,502,0,262,232000,10635,0,1,8,5
907410080,2004,2005,109,1,712,761,3,1484,0,1484,1,0,2,3,7,0,3,2,606,0,35,213000,8400,1,1,7,5
907414030,2004,2004,98,1,24,1390,3,1414,0,1414,0,0,2,3,6,0,3,2,494,132,105,185500,8773,1,1,7,5
908102110,1954,1954,0,0,0,381,3,992,0,992,0,0,1,3,6,0,1,1,319,60,0,155891,8842,1,1,5,6
908102170,1968,1968,0,1,1070,126,1,1196,0,1196,1,0,1,3,6,0,3,1,336,257,0,144000,10044,0,1,5,6
908102300,1948,1950,0,0,0,744,3,792,328,1120,0,0,1,2,5,0,1,2,480,0,0,64000,11792,1,1,4,5
908103350,1975,1975,0,1,528,480,1,1096,0,1096,1,0,1,3,5,1,1,1,352,0,0,125200,6305,1,1,6,6
908152080,1976,1976,0,1,422,480,1,1117,0,1117,1,0,1,3,6,1,1,2,672,144,0,107000,7819,1,1,6,5
908203100,1958,1958,0,0,0,960,3,960,0,960,0,0,1,3,5,0,0,0,0,0,0,90000,6410,1,1,4,5
908208020,2003,2004,0,0,0,1121,3,1121,0,1121,0,0,2,2,5,0,3,2,440,132,64,140000,8546,1,1,4,5
908225320,1945,1950,0,1,94,641,1,798,689,1487,0,1,1,3,7,1,1,1,220,0,140,113000,8741,1,1,6,4
908226130,1941,1950,0,1,348,324,0,672,252,924,1,0,1,2,5,0,1,1,280,0,0,80000,12180,1,1,4,4
909100080,1924,1999,203,1,133,974,0,1296,0,1296,0,0,2,2,5,1,1,1,260,0,0,104000,4853,1,1,5,6
909100110,1915,1950,0,0,0,806,1,841,806,1647,1,1,1,4,6,0,1,1,216,0,66,128000,6858,1,1,6,4
909101070,1914,1950,0,1,203,661,1,864,0,864,1,0,1,2,5,0,1,1,200,0,0,58500,8212,1,1,3,3
909176140,1924,1950,0,1,218,808,1,1026,665,1691,0,0,2,3,6,1,1,1,308,0,0,127000,5000,1,1,5,6
909176150,1939,1950,0,1,238,618,1,856,0,856,1,0,1,2,4,1,1,2,399,0,0,126000,7890,1,1,6,6
909250030,1931,1950,0,0,0,894,3,894,772,1666,1,0,1,3,7,1,0,0,0,0,156,100000,9839,1,1,5,2
909250060,1919,1990,0,0,0,804,3,1699,748,2447,0,0,2,4,10,1,1,1,336,272,0,169000,9638,1,1,6,7
909281080,1941,1985,371,1,426,850,3,1225,908,2133,1,1,1,4,8,2,3,1,312,0,0,257500,10452,0,1,7,6
909428280,1959,2002,0,1,1406,496,1,1902,0,1902,1,0,2,3,7,2,3,2,567,0,207,335000,17500,1,1,7,8
909452114,1994,2007,44,1,343,80,3,896,756,1652,1,1,2,3,6,0,2,2,473,0,0,203135,19645,0,1,7,6
909455030,1989,1989,0,1,747,235,2,1034,0,1034,1,0,1,1,4,1,3,2,598,141,36,185000,3907,0,0,8,6
909455040,1989,1989,0,1,76,1115,2,1191,0,1191,0,0,2,2,5,1,3,2,531,112,81,162500,3907,0,0,8,5
909475140,1959,1997,0,1,1247,254,1,1801,0,1801,1,0,2,1,6,2,3,2,484,0,54,289000,15602,0,1,7,8
910202060,1922,2007,0,1,735,61,2,796,358,1154,1,0,1,3,7,0,1,1,240,0,96,125500,5436,1,1,4,8
910203250,1941,1950,0,1,480,0,1,540,0,540,0,0,1,1,4,0,1,1,200,0,0,82000,8154,1,1,2,5
910205120,1921,1975,0,1,308,321,0,727,380,1107,0,0,1,2,5,0,1,1,625,0,56,110000,9140,1,1,6,5
911128180,1920,1950,0,0,0,698,1,698,430,1128,0,0,1,2,6,0,1,2,528,30,0,68400,7500,1,1,4,4
911370510,2004,2005,186,1,1373,221,3,1646,0,1646,1,0,2,2,5,1,3,2,525,128,53,246000,3811,0,0,8,5
914467040,1998,1999,0,1,615,434,3,1036,880,1916,1,1,2,3,8,1,3,3,741,0,70,254900,11050,1,1,8,5
914475090,1977,1977,0,1,679,564,1,1285,0,1285,0,0,2,3,6,1,3,2,473,375,26,190000,9620,1,1,6,7
914476520,2003,2003,0,0,0,1560,3,1560,0,1560,0,0,2,3,7,0,3,2,573,100,150,201000,9196,0,1,7,5
914478045,1976,1976,335,1,539,473,1,1034,0,1034,1,0,1,3,6,0,3,3,888,0,0,169900,12328,0,1,6,5
916125360,1948,1950,0,1,353,60,1,1687,0,1687,1,0,1,3,7,2,1,2,572,0,0,160000,57200,0,1,5,5
916386010,2008,2008,60,1,78,1258,3,1346,0,1346,1,0,2,3,6,1,3,3,660,100,48,220000,11896,0,1,7,5
916386020,2009,2010,0,0,0,1214,3,1214,0,1214,0,0,2,2,6,0,3,2,520,0,25,179781,9803,1,1,7,5
916386060,2006,2007,0,0,0,384,2,744,700,1444,0,1,2,3,7,0,2,2,400,100,0,174000,9802,1,1,5,5
916386090,2009,2010,84,0,0,774,3,774,1194,1968,0,1,2,4,8,1,2,3,680,0,75,269500,12003,1,1,8,5
916455170,2002,2003,44,1,624,193,3,824,1070,1894,1,1,2,4,8,1,2,2,510,0,40,214900,11316,1,1,7,5
916475110,2002,2002,0,0,0,967,3,993,915,1908,0,1,2,4,9,0,3,2,431,135,0,202900,14191,1,1,8,5
923201020,1965,1977,0,1,42,1026,1,1264,0,1264,1,0,1,2,7,1,3,2,528,0,0,169000,15300,1,1,5,5
923202105,2004,2005,0,0,0,1430,3,1430,0,1430,0,0,2,3,7,0,3,2,624,0,0,173500,10114,1,1,5,5
923205015,1999,1999,0,0,0,1344,3,1344,0,1344,0,0,2,3,7,1,3,2,686,328,0,166500,11875,1,1,5,5
923225300,1973,1973,0,1,334,212,1,546,546,1092,0,1,1,3,6,0,3,1,286,120,96,83500,1974,1,0,4,5
923225390,1973,1973,0,1,915,30,3,945,0,945,1,0,1,2,5,1,3,1,253,174,0,119500,2394,1,0,5,6
923225440,1976,1976,0,1,129,175,1,536,576,1112,0,1,1,3,4,0,3,1,336,182,0,85000,2592,1,0,5,3
923226250,1970,1970,0,1,176,370,3,546,546,1092,0,1,1,3,5,0,0,0,0,200,26,76000,1476,1,0,4,7
923226320,1972,1972,0,1,150,0,3,630,0,630,1,0,1,1,3,0,0,0,0,96,24,75500,1491,1,0,4,6
923228270,1970,1970,0,0,0,546,3,546,546,1092,0,1,1,3,5,0,0,0,0,0,0,88250,1900,1,0,4,4
923228370,1972,1972,0,1,294,252,1,546,546,1092,0,1,1,3,5,0,3,1,286,0,0,85500,1890,1,0,4,6
923230190,1971,2004,0,1,469,395,3,874,0,874,0,0,1,3,5,0,1,1,352,0,0,130000,6953,1,1,5,7
923251080,1962,1962,189,1,593,595,1,1188,0,1188,0,0,1,3,6,0,3,1,312,261,39,157900,26142,0,1,5,7
923276030,1984,1984,0,1,207,36,1,833,0,833,1,0,1,2,5,0,3,2,495,431,0,149900,12887,1,1,5,7
923426070,1991,1991,0,1,458,166,2,624,650,1274,0,1,1,3,6,0,1,2,576,22,0,136000,10475,1,1,5,5
924100050,1969,1969,0,1,476,388,1,864,615,1479,0,0,2,5,8,0,3,1,275,287,0,161000,10544,0,1,5,5
924151040,1994,1995,0,1,1341,54,3,1803,0,1803,1,1,2,3,6,2,3,2,482,129,64,285000,9892,1,1,8,5
924152030,1993,1994,0,1,944,208,3,1152,645,1797,1,1,2,3,7,1,3,2,616,162,312,231000,12961,1,1,6,5
526302110,1956,1956,0,1,564,318,1,882,0,882,0,0,1,2,5,0,3,1,502,0,0,124500,13008,0,1,6,5
526351100,1974,1974,440,1,844,590,1,1434,0,1434,1,0,2,4,7,1,3,2,528,80,21,157000,10200,1,1,6,5
526355080,1972,1995,0,1,1410,542,2,2000,704,2704,1,1,2,4,9,3,3,2,538,269,111,345000,13860,1,1,8,7
527105070,1997,1997,0,1,847,98,3,945,663,1608,0,1,2,3,7,1,3,2,470,252,30,189500,10179,0,1,6,5
527105130,2003,2003,188,1,850,158,3,1008,1275,2283,0,1,2,4,9,1,2,3,632,120,46,270000,11792,0,1,8,5
527107130,1996,1997,32,1,284,100,2,958,670,1628,0,1,2,3,7,1,2,2,390,48,72,189000,8400,1,1,7,5
527110020,1995,1996,22,0,0,384,2,804,670,1474,0,1,2,3,7,1,2,2,400,120,72,168500,8530,0,1,7,5
527127100,2004,2005,0,1,1965,243,3,2522,0,2522,1,0,2,1,8,1,3,2,564,182,57,375000,7296,0,0,8,5
527131030,2000,2000,0,1,1158,343,3,1659,0,1659,1,0,2,2,5,1,3,2,499,212,59,278000,5664,0,0,8,5
527132090,1998,1998,0,1,341,1077,3,1478,0,1478,1,0,2,2,5,0,3,2,495,168,43,240000,7380,0,1,8,5
527146010,1995,1996,0,1,741,846,3,1734,0,1734,1,0,2,2,6,0,3,2,528,52,50,239500,8013,0,0,8,5
527161040,1998,1998,0,1,189,195,2,751,631,1382,0,1,2,3,7,1,2,2,396,256,0,177500,8923,0,1,7,5
527162110,1998,1998,40,0,0,832,2,885,833,1718,0,1,2,3,7,1,3,2,427,0,94,185000,10141,0,1,7,5
527162120,1998,1999,0,1,476,476,2,952,684,1636,1,1,2,3,7,1,3,2,440,0,84,191000,7500,1,1,6,5
527163040,1993,1994,0,0,0,799,2,799,772,1571,0,1,2,3,7,1,3,2,380,0,40,178000,7837,0,1,6,7
527163130,1994,1995,0,1,600,107,2,707,809,1516,1,1,2,3,7,1,3,2,409,0,46,181316,8803,0,1,6,5
527164020,1993,1993,45,0,0,1181,3,1190,0,1190,0,0,2,3,6,1,3,2,430,0,21,166000,7250,1,1,6,5
527164060,1992,1993,0,0,0,808,2,808,785,1593,0,1,2,3,7,1,2,2,389,342,40,178000,9636,0,1,6,5
527164090,1994,1995,0,0,0,702,2,702,779,1481,0,1,2,3,6,1,3,2,343,0,36,174000,8125,1,1,6,5
527165130,1992,1992,106,1,560,598,2,1167,0,1167,1,0,2,3,6,0,3,2,400,120,26,173000,9248,0,1,6,6
527166010,1999,1999,344,1,694,284,3,1005,978,1983,0,1,2,3,9,1,3,2,490,0,0,225000,10762,0,1,7,5
527180100,1990,1990,0,0,0,1424,3,1442,0,1442,0,0,2,3,5,0,3,2,500,0,34,180500,11851,1,1,7,5
527182110,1984,1984,0,1,1036,184,2,1360,0,1360,1,0,1,1,4,1,3,2,565,63,0,187500,5814,0,0,8,5
527254020,2008,2008,464,0,0,2046,3,2046,0,2046,0,1,2,3,7,1,3,3,834,322,82,372500,11844,0,1,8,5
527258020,2005,2005,16,1,1274,256,3,1530,0,1530,1,0,2,3,7,1,3,2,430,168,36,260000,16158,0,1,7,5
527276160,1977,1977,157,1,400,722,3,946,988,1934,1,1,2,3,6,1,3,2,567,0,176,185000,11900,1,1,5,6
527301320,1980,1980,278,1,692,153,1,1153,1200,2353,1,1,2,4,10,1,3,2,484,288,195,260000,13005,0,1,7,7
527302175,1979,1998,0,0,0,1362,1,1586,0,1586,0,0,2,3,7,1,3,2,435,192,0,181000,17043,0,1,6,5
527326040,1977,1977,209,1,822,564,1,1411,0,1411,0,0,2,3,6,1,3,2,544,192,0,82500,11900,1,1,7,5
527326150,1977,2000,126,1,1246,356,2,1602,0,1602,0,0,2,3,8,1,3,2,529,240,0,215000,16635,0,1,6,7
527352150,1978,1978,256,0,0,832,1,1154,896,2050,0,1,2,4,8,1,3,2,529,192,192,154000,13250,0,1,7,6
527353020,1978,1986,101,1,363,1064,1,1671,0,1671,0,0,2,3,7,1,3,2,484,252,55,200000,10928,1,1,6,6
527353060,1980,1991,229,1,602,441,1,1539,1134,2673,0,1,2,4,9,1,2,2,441,178,84,249000,12388,0,1,7,7
527354100,1980,1980,225,1,1036,336,1,1472,0,1472,1,0,2,3,6,2,3,2,588,233,48,187500,14115,1,1,7,5
527354200,1978,1998,144,1,832,308,2,1707,0,1707,0,0,2,3,7,1,3,2,479,0,0,184000,11088,1,1,6,5
527355150,1981,1981,0,1,1104,1420,1,2524,0,2524,1,1,2,4,9,1,3,2,542,474,120,278000,9600,1,1,8,5
527359180,1976,1976,44,1,381,399,3,1088,780,1868,1,1,2,4,9,1,3,2,484,448,96,197500,10304,0,1,5,7
527364030,2003,2003,0,1,622,304,3,1016,868,1884,1,1,2,3,7,1,3,2,581,0,35,240900,7000,1,1,7,5
527365030,2009,2009,110,1,544,288,3,832,1103,1935,1,1,2,3,8,0,2,2,552,0,150,263435,8004,0,1,8,5
527366030,2000,2001,0,0,0,1058,3,1058,816,1874,0,1,2,3,7,1,3,2,588,0,134,220000,7500,1,1,8,5
527368010,2002,2002,0,1,225,471,3,972,839,1811,0,1,2,3,7,1,3,2,565,225,48,235000,8470,1,1,8,5
527375100,1975,1975,161,1,1333,120,1,1621,0,1621,1,0,2,3,7,2,3,2,478,0,0,213000,9373,0,1,5,7
527451650,1972,1972,268,1,231,399,1,630,672,1302,0,1,2,3,6,0,1,1,264,185,0,119500,1680,1,0,5,7
527452060,1976,1976,0,1,958,0,1,958,0,958,0,0,2,2,5,0,3,2,440,0,60,143750,4928,0,0,6,6
527453050,1976,1976,0,1,306,498,1,804,744,1548,0,1,2,3,7,1,1,2,440,108,0,146000,2308,1,0,6,5
527453060,1976,1976,0,1,566,289,1,855,601,1456,0,1,2,3,7,1,3,2,440,87,0,148500,2280,1,0,6,6
527453140,1975,1975,0,1,435,0,1,1055,0,1055,0,0,2,2,4,1,3,2,440,0,27,123000,2280,1,0,7,5
527454050,1974,1974,0,1,257,103,1,855,467,1322,0,1,2,3,6,1,3,2,440,260,0,147000,2308,1,0,6,5
527454130,1977,1977,0,1,389,466,1,855,601,1456,0,1,2,3,6,1,3,2,440,0,28,137900,2349,1,0,6,5
527455050,1978,1978,0,1,320,484,1,804,744,1548,0,1,2,3,7,1,1,2,440,108,0,147000,2364,1,0,6,5
527455060,1978,1978,0,1,311,544,1,855,586,1441,0,1,2,3,7,1,3,2,440,28,0,148500,2289,1,0,6,6
527455080,1978,1978,0,1,279,576,1,855,601,1456,0,1,2,3,6,1,3,2,440,147,0,138000,2364,1,0,6,5
527455090,1976,1976,0,1,536,300,1,836,0,836,0,0,1,2,5,0,3,1,345,150,20,128500,2104,1,0,7,6
527455240,1967,1967,60,1,432,460,1,892,0,892,0,0,1,3,5,0,3,1,288,0,0,100000,7150,1,1,5,5
527455280,1966,2004,165,1,644,220,3,1120,0,1120,0,0,1,3,5,1,3,2,656,0,162,148800,10710,1,1,5,7
528106070,2006,2007,300,1,1572,80,3,1652,0,1652,1,0,2,2,6,2,3,2,840,404,102,325000,13173,0,1,9,5
528108010,2007,2007,640,0,0,1566,3,1600,0,1600,0,0,2,3,7,1,3,3,890,0,56,256300,14230,1,1,8,5
528108040,2009,2009,0,1,986,379,3,1365,1325,2690,1,1,2,3,8,1,3,3,864,0,197,398800,12350,1,1,9,5
528116010,2004,2005,238,1,1531,251,3,1782,0,1782,1,0,2,3,7,2,3,3,932,99,82,296000,16870,0,1,8,5
528118060,2007,2007,20,1,1230,278,3,1508,1012,2520,1,1,2,5,10,1,2,3,640,192,273,409900,23303,0,1,8,5
528120020,2006,2006,250,0,0,1709,3,1717,0,1717,0,0,2,3,7,1,3,3,908,169,39,255500,11146,0,1,8,5
528120160,2004,2005,262,1,1088,625,3,1713,0,1713,1,0,2,3,7,1,3,3,856,0,26,274900,9591,1,1,8,5
528120170,2006,2006,122,1,1037,467,3,1531,0,1531,1,0,2,2,6,1,3,3,700,184,52,300000,10872,0,1,9,5
528142040,2004,2005,216,1,1170,292,3,1462,762,2224,1,1,2,4,10,1,3,3,738,184,0,350000,8834,1,1,9,5
528142090,2004,2005,42,1,1039,797,3,1836,0,1836,1,0,2,3,7,1,3,3,862,125,185,280000,11362,0,1,8,5
528142130,2003,2004,296,1,1124,1603,3,1629,0,1629,1,0,2,3,7,1,3,3,880,0,0,284000,10655,0,1,8,5
528142150,2003,2004,418,1,1262,498,3,1760,0,1760,1,0,2,3,8,1,3,2,583,165,190,269500,12878,0,1,7,5
528144020,2009,2009,268,0,0,1502,3,1502,0,1502,0,0,2,3,7,0,3,2,644,0,114,233170,9541,0,1,7,5
528172060,2006,2006,383,0,0,1598,2,1606,0,1606,0,0,2,3,6,1,3,3,871,230,60,255900,9658,0,1,8,5
528174050,2005,2005,240,1,836,522,3,1358,0,1358,0,0,2,2,6,1,3,2,484,192,36,213000,6904,0,0,6,5
528174060,2005,2005,135,1,900,406,3,1306,0,1306,1,0,2,1,5,1,3,2,624,170,63,196000,5381,0,0,6,5
528174070,2005,2005,135,1,881,425,3,1306,0,1306,1,0,2,1,5,1,3,2,624,170,63,184500,5122,0,0,6,5
528175050,2007,2008,176,1,876,474,3,1358,0,1358,1,0,2,2,6,1,3,2,484,192,26,212500,10307,0,0,7,5
528175060,2007,2008,166,1,904,410,3,1314,0,1314,1,0,2,2,6,1,3,2,626,172,62,230000,5001,0,0,7,5
528178010,2003,2004,470,1,1557,643,3,2200,0,2200,1,1,2,3,8,1,3,3,685,208,55,382500,15262,0,1,8,5
528186010,2002,2003,270,1,1196,516,3,1712,0,1712,1,0,2,3,8,1,3,3,701,218,183,286500,16770,1,1,8,5
528186180,2006,2006,176,1,863,461,3,1324,0,1324,1,0,2,2,6,1,3,2,550,192,38,254000,6240,1,0,8,5
528188020,2003,2003,163,0,0,1405,3,1405,0,1405,0,0,2,2,6,1,3,2,478,148,36,173000,3480,1,0,7,5
528188060,2003,2004,106,1,567,197,3,764,862,1626,0,0,2,2,6,0,2,2,474,0,27,173000,2268,1,0,7,5
528218090,2005,2005,0,0,0,728,3,728,728,1456,0,1,2,3,8,1,3,2,390,100,0,184000,10928,1,1,7,5
528228295,2007,2007,130,1,988,398,3,1569,0,1569,0,0,2,1,7,1,3,3,660,143,20,175900,3635,1,0,7,5
528228435,2005,2006,16,1,16,1357,3,1555,0,1555,0,0,2,2,7,1,3,2,430,143,20,192500,3182,1,0,7,5
528228450,2005,2006,16,1,16,1330,3,1504,0,1504,0,0,2,1,7,1,3,2,457,156,0,181000,3182,1,0,7,5
528228455,2005,2006,16,1,16,1204,3,1220,0,1220,0,0,2,2,5,1,3,2,397,100,16,180000,3182,1,0,7,5
528228460,2005,2006,11,1,16,1129,3,1145,0,1145,0,0,2,2,5,1,3,2,397,100,16,160200,3182,1,0,7,5
528235200,2004,2005,0,0,0,384,3,744,630,1374,0,1,2,3,6,1,2,2,400,100,0,170000,9434,0,1,7,5
528240030,2004,2005,200,0,0,868,3,868,762,1630,0,1,2,3,7,1,2,2,436,120,48,189500,7984,0,1,7,5
528240060,2002,2002,0,1,353,55,3,779,640,1419,1,1,2,3,7,1,2,2,527,120,0,184100,7750,1,1,8,5
528250040,2003,2003,0,1,494,204,3,698,644,1342,1,1,2,3,7,1,3,2,393,100,56,178000,8174,0,1,7,5
528253010,2007,2008,166,1,904,410,3,1314,0,1314,1,0,2,2,6,1,3,2,626,172,62,207500,5063,1,0,7,5
528275070,2000,2000,0,1,300,652,3,980,1276,2256,0,1,2,4,8,1,2,2,554,224,54,236000,8795,0,1,7,5
528280230,2000,2000,40,1,695,297,3,1022,1032,2054,1,1,2,3,7,1,2,2,390,24,48,244000,12224,0,1,6,5
528290030,2004,2004,0,1,241,30,3,744,630,1374,0,1,2,3,7,0,2,2,400,0,0,167000,9734,0,1,7,5
528290120,2000,2000,16,0,0,982,3,1007,793,1800,0,1,2,3,7,1,3,2,463,100,63,179000,8123,0,1,6,5
528290180,2000,2000,0,1,683,111,3,819,695,1514,1,1,2,3,7,1,3,2,394,0,72,190000,8433,0,1,6,5
528290190,1999,2000,0,0,0,384,3,774,656,1430,0,1,2,3,7,1,2,2,400,0,0,156000,7750,1,1,7,5
528292030,1999,1999,210,1,913,264,3,1223,1089,2312,1,1,2,4,8,1,2,3,658,298,0,245000,15896,0,1,7,5
528292040,1999,1999,0,0,0,841,3,892,783,1675,0,1,2,3,7,1,2,2,502,0,103,181000,24682,0,1,6,5
528292070,1999,1999,298,1,772,220,3,1022,1038,2060,1,1,2,3,8,1,2,2,390,0,0,214000,8755,0,1,7,5
528294050,1999,1999,0,0,0,384,3,774,656,1430,0,1,2,3,7,1,2,2,410,0,0,168000,7848,0,1,7,6
528315090,1999,1999,673,1,1163,89,3,1268,1097,2365,1,1,2,3,8,1,3,3,856,0,128,337000,9430,1,1,8,5
528321010,1995,1996,506,1,689,773,3,1490,1304,2794,1,1,2,4,9,1,3,3,810,0,146,403000,15138,0,1,8,5
528327070,2000,2000,150,1,1173,282,3,1466,1221,2687,1,1,2,4,10,2,2,3,810,252,30,327000,12720,1,1,8,5
528344040,1998,1998,731,1,781,503,3,1310,1140,2450,1,1,2,3,7,1,3,3,1069,0,126,340000,16545,0,1,8,5
528344100,1998,1999,975,1,854,371,3,1276,1336,2612,1,1,2,4,8,1,3,3,676,250,0,336000,12203,0,1,8,5
528354050,1996,1997,921,0,0,1264,3,1277,1067,2344,0,1,2,3,7,1,3,3,889,220,0,265000,10208,0,1,7,5
528363050,1994,1995,634,1,236,262,3,2063,0,2063,1,0,2,3,7,2,3,3,815,182,56,315000,10750,0,1,8,5
528365070,1993,1993,256,1,987,360,3,1372,1274,2646,1,1,2,4,9,1,3,3,656,340,60,260000,9900,1,1,7,5
528385050,1995,1996,286,1,816,254,3,1094,967,2061,1,1,2,3,7,1,3,2,647,296,102,260000,9085,1,1,7,5
528387030,1993,1994,372,1,624,549,3,1215,1017,2232,1,1,2,3,8,1,3,2,623,173,165,263550,11692,0,1,8,5
528390100,1994,2005,528,1,1361,88,3,1686,762,2448,1,1,2,4,8,1,3,3,711,517,76,402000,46589,0,1,8,7
528390210,1994,1994,0,1,595,378,3,979,871,1850,0,1,2,3,7,1,2,2,467,168,98,248000,29959,0,1,7,6
528427020,2008,2009,72,0,0,1468,3,1468,0,1468,0,0,2,3,6,1,3,3,898,210,150,244600,9612,1,1,8,5
528431020,2008,2008,240,0,0,1696,3,1696,0,1696,0,0,2,3,7,0,3,3,972,120,56,275000,11194,0,1,8,5
528431070,2008,2008,294,0,0,1614,3,1658,0,1658,0,1,2,3,7,1,3,3,726,144,44,257500,10206,1,1,8,5
528435030,2008,2009,194,0,0,1573,3,1578,0,1578,0,0,2,3,7,1,3,3,840,0,36,287090,9262,1,1,8,5
528435050,2007,2007,260,1,1294,408,3,1702,0,1702,1,0,2,3,7,1,3,3,844,0,69,275500,10130,1,1,8,5
528439060,2006,2006,206,1,379,1043,3,1432,0,1432,0,0,2,3,7,1,3,2,492,297,50,245000,9139,0,1,8,5
528441020,2005,2005,0,1,341,772,3,1113,858,1971,0,1,2,3,8,1,3,2,689,0,48,253000,9675,1,1,7,5
528456180,2009,2009,0,1,822,78,3,932,920,1852,1,1,2,3,7,1,3,2,644,168,108,252678,8640,1,1,7,5
528458140,2007,2008,120,0,0,1530,3,1530,0,1530,0,0,2,3,7,1,3,3,984,212,136,250000,12606,0,1,9,5
528458180,2006,2007,238,1,24,1348,3,1448,0,1448,0,0,2,2,6,1,3,2,692,0,140,238500,7500,1,1,8,5
528477070,2006,2006,121,1,682,218,3,909,886,1795,1,1,2,3,8,1,3,3,782,168,45,270000,10603,1,1,8,5
528480040,2005,2006,0,0,0,1082,3,1082,871,1953,0,1,2,3,9,1,3,3,1043,160,50,252000,10574,1,1,8,5
528480130,2006,2007,100,1,812,280,3,1112,438,1550,1,0,2,2,7,0,3,2,438,0,168,241000,8125,1,1,7,5
528480170,2008,2009,288,0,0,1836,3,1836,0,1836,0,0,2,3,8,1,3,2,517,0,175,264500,8125,1,1,8,5
528482040,2006,2007,0,1,1430,222,3,1662,0,1662,1,0,2,3,8,1,3,3,711,168,120,291000,10625,1,1,7,5
528482130,2003,2004,0,0,0,912,3,912,1182,2094,0,1,2,4,8,1,2,2,615,182,182,263000,9375,1,1,7,5
531363010,2007,2007,0,0,0,1218,3,1218,0,1218,0,1,1,3,6,0,1,2,576,0,178,159000,9605,1,1,7,6
531363030,2006,2006,0,1,54,1087,3,1141,0,1141,1,1,1,3,6,0,1,2,484,182,0,152000,7500,1,1,7,5
531363050,2004,2004,0,0,0,1158,3,1158,0,1158,0,1,1,3,5,0,0,0,0,0,50,143500,7500,1,1,6,5
531369010,2004,2004,0,0,0,835,3,871,941,1812,0,1,2,3,8,0,2,2,478,146,91,193000,10628,0,1,7,5
531369020,2004,2004,264,1,516,222,3,1512,0,1512,0,0,2,3,6,0,3,3,845,210,36,203000,10141,0,1,8,5
531375040,2004,2005,0,0,0,1114,3,1114,0,1114,0,1,1,3,6,0,1,2,576,248,102,159000,13072,1,1,7,5
531375090,2004,2004,0,0,0,1114,3,1114,0,1114,0,1,1,3,6,0,0,0,0,0,39,142000,13072,1,1,5,5
531375130,2003,2004,0,1,836,278,3,1114,0,1114,1,0,2,3,6,0,1,2,576,0,42,153000,12450,1,1,5,5
